timestamp,open,high,low,close,volume,spread
2025-12-05,4206.289,4259.39,4192.1,4197.935,93.7268,0.573
2025-12-07,4201.81,4204.99,4195.558,4201.52,0.8486,3.136
2025-12-08,4201.695,4219.095,4176.291,4194.818,77.0924,0.591
2025-12-09,4194.765,4221.595,4170.145,4210.766,88.7223,0.585
2025-12-10,4210.752,4238.71,4182.008,4232.55,95.3378,0.595
2025-12-11,4232.54,4285.975,4204.165,4276.415,89.557,0.597
2025-12-12,4276.365,4353.64,4257.395,4299.865,110.1623,0.623
2025-12-14,4300.9,4308.555,4294.716,4302.47,1.9091,1.203
2025-12-15,4302.58,4350.31,4285.328,4304.37,92.2019,0.609
2025-12-16,4304.355,4335.24,4271.545,4308.15,96.0814,0.603
2025-12-17,4308.15,4349.28,4306.574,4339.082,92.141,0.598
2025-12-18,4339.072,4374.73,4308.65,4335.165,108.6141,0.659
2025-12-19,4335.145,4356.62,4309.19,4339.04,77.2119,0.602
2025-12-21,4340.0,4356.402,4337.948,4355.335,2.0237,0.936
2025-12-22,4355.3,4461.832,4355.3,4460.25,83.2468,0.742
2025-12-23,4460.21,4510.605,4430.364,4503.465,112.4393,0.696
2025-12-24,4503.43,4526.075,4448.3,4479.54,107.8458,0.806
2025-12-25,4491.445,4500.04,4483.85,4495.275,2.7987,1.242
2025-12-26,4495.295,4550.13,4492.14,4533.615,162.8988,0.889
2025-12-28,4541.0,4550.352,4523.308,4527.162,6.8045,1.489
2025-12-29,4527.172,4528.135,4301.842,4345.875,166.4638,0.884
2025-12-30,4345.87,4404.386,4324.598,4339.045,154.0353,0.796
2025-12-31,4339.07,4373.4,4274.325,4319.191,134.8573,0.897
2026-01-01,4325.8,4351.475,4324.15,4348.255,1.8339,1.464
2026-01-02,4348.246,4402.352,4310.012,4332.42,91.0783,0.808
2026-01-04,4361.195,4375.995,4345.405,4372.685,4.4616,1.097
2026-01-05,4372.66,4460.195,4370.38,4440.645,118.5711,0.721
2026-01-06,4440.61,4500.536,4427.985,4493.575,140.1975,0.787
2026-01-07,4493.525,4496.02,4423.47,4463.54,123.6691,0.712
